product_id,title,authors,category,pages,manufacturer
207162617,“Đức Phật” nơi công sở (Truyện tranh),Tezuka Osamu,“Đức Phật” nơi công sở (Truyện tranh),300,Nhà Xuất Bản Hà Nội
167146640,Bạn Đắt Giá Bao Nhiêu? (Tái Bản 2022),Vãn Tình,Sách tư duy - Kỹ năng sống,320,Nhà Xuất Bản Thế Giới
196201375,Sách - Bình Yên Trong Bão Tố,Tuệ An,Sách Hôn Nhân - Giới Tính,268,Nhà Xuất Bản Hồng Đức
170298038,Harvard Bốn Rưỡi Sáng,Xiu-ying Wei,Sách tư duy - Kỹ năng sống,432,Nhà Xuất Bản Thế Giới
100931418,Giao Tiếp Bất Kỳ Ai - 101 Cách Nâng Cao Khả Năng Giao Tiếp (Tái Bản),Jo Condrill,Sách tư duy - Kỹ năng sống,130,Nhà Xuất Bản Công Thương
98187425,Thung Lũng Cầu Vồng,Lucy Maud Montgomery,Tiểu Thuyết,412,Nhà Xuất Bản Hội Nhà Văn
70016690,Thế Giới Rộng Lớn Lòng Người Chật Hẹp (Tặng Kèm 1 Bookmark ),Dưa Hấu Hạt Tím,Truyện ngắn - Tản văn - Tạp Văn,208,Nhà Xuất Bản Văn Học
202710687,Đêm Trước Bình Minh,Lư Tư Hạo,Truyện đam mỹ,312,Nhà Xuất Bản Phụ Nữ Việt Nam
164336681,Việt Nam Danh Tác - Bỉ Vỏ,Nguyên Hồng,Truyện ngắn - Tản văn - Tạp Văn,312,Nhà Xuất Bản Hội Nhà Văn
27611050,Hackers Ielts: Speaking,Viện ngôn ngữ Hackers,Sách Học Tiếng Anh,372,Nhà Xuất Bản Thế Giới
129937246,Hành Trình Về Phương Đông (Bìa Cứng)(Tái Bản),Baird T. Spalding,Hành Trình Về Phương Đông (Bìa Cứng)(Tái Bản),206,Nhà Xuất Bản Thế Giới
29591064,Hackers IELTS : Listening,Viện ngôn ngữ Hackers,Sách Học Tiếng Anh,300,Nhà Xuất Bản Thế Giới
193206168,Quán Cơm Tỳ Hưu Chỉ Có Vào Không Có Ra (Combo 2 cuốn),Hải Kinh Lạc,Truyện đam mỹ,1040,Nhà Xuất Bản Văn Học
198571360,Tokyo Revengers - Tập 5,Ken Wakui,Tokyo Revengers - Tập 5,386,Nhà Xuất Bản Hà Nội
71094783,Linh Hồn Của Tiền - The Soul Of Money,Lynne Twist,Bài học kinh doanh,384,Nhà Xuất Bản Thế Giới
100347899,Chúa Tể Những Chiếc Nhẫn - Nhà Vua Trở Về (Tái Bản),J. R. R. Tolkien,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,516,Nhà Xuất Bản Văn Học
75540324,Đất Mồ Côi (Tiểu Thuyết),Cổ Viên,Tiểu Thuyết,408,Nhà Xuất Bản Hội Nhà Văn
50751279,Vui Vẻ Không Quạu Nha - Tản Văn,Ở Đây Zui Nè,Truyện ngắn - Tản văn - Tạp Văn,280,Nhà Xuất Bản Phụ Nữ
54003813,Siêu Nhí Hỏi Nhà Khoa Học Trả Lời - 100 Bí Ẩn Mọi Đứa Trẻ Đều Muốn Hỏi Một Nhà Khoa Học,Robert Winston,Kiến thức - Bách khoa,128,Nhà Xuất Bản Dân Trí
71898415,Cơ Thể Ta Đã Hai Triệu Năm - Giải Mã Các Căn Bệnh Thời Hiện Đại,Yongchul Kwon,Cơ Thể Ta Đã Hai Triệu Năm - Giải Mã Các Căn Bệnh Thời Hiện Đại,204,Nhà Xuất Bản Thế Giới
200780111,Tiếng vọng đèo Khau Chỉa,Nguyễn Thái Long,Tiểu sử - Hồi ký,370,Nhà Xuất Bản Phụ Nữ
197587864,Những chuyện tình thế kỷ mới,Tàn Tuyết,Tiểu Thuyết,536,Nhà Xuất Bản Phụ Nữ
75615273,Combo 3 Cuốn Sách Ehon: Buồn Ngủ Ơi Là Buồn Ngủ (Dành Cho Trẻ Từ 0 - 4 Tuổi),Fuku Mitsu,Truyện tranh Ehon,84,Nhà Xuất Bản Lao Động Xã Hội
145977548,Kiếp Người - Vĩnh Cửu Và Vô Thường,Vũ Hoàng Long,Truyện ngắn - Tản văn - Tạp Văn,144,Nhà Xuất Bản Thanh Niên
143185998,Ăn Dặm Không Phải Là Cuộc Chiến (Tái Bản),Mẹ Ong Bông,Sách Làm Cha Mẹ,395,Nhà Xuất Bản Lao Động
170708219,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,Chris Voss,Sách tư duy - Kỹ năng sống,420,Nhà Xuất Bản Thế Giới
191148794,Tôi Ước Mình Chưa Từng Được Sinh Ra -Tặng kèm 1 bookmark,Yim Minkyung,Sách tư duy - Kỹ năng sống,192,Nhà Xuất Bản Dân Trí
1667307,Quân Vương – Thuật Cai Trị (Tái Bản),Niccolò Machiavelli,Lý Luận Chính Trị,200,Nhà Xuất Bản Thế Giới
176906754,Inspired - Kiến Tạo Sản Phẩm Công Nghệ Chiếm Trọn Trái Tim Người Dùng,Marty Cagan,Sách Marketing - Bán hàng,416,Nhà Xuất Bản Dân Trí
206308054,Mob Psycho 100: REIGEN ~ Ngoại Cảm Sư Linh Cấp Max 131 ~ [Tặng Kèm Bookmark PVC],One,Mob Psycho 100: REIGEN ~ Ngoại Cảm Sư Linh Cấp Max 131 ~ [Tặng Kèm Bookmark PVC],192,Nhà Xuất Bản Kim Đồng
159644659,Quý Cô Thanh Lịch - Từ Online Đến Offline: Hành Trình Xây Dựng Phiên Bản Rực Rỡ Nhất,Maggie Maggie,Sách tư duy - Kỹ năng sống,264,Nhà Xuất Bản Thế Giới
101801426,Sách IRED Books - Đúng việc (Một góc nhìn về câu chuyện khai minh) (Tái Bản) - Giản Tư Trung,Giản Tư Trung,Sách quản trị nhân lực,328,Nhà Xuất Bản Tổng hợp TP.HCM
186880675,Thế Chiến Thứ Hai,Antony Beevor,Sách Luyện Thi Đại Học - Cao Đẳng,1200,Nhà Xuất Bản Hà Nội
199547421,Càng Độc Lập Càng Cao Quý (Tái bản),Vãn Tình,Sách tư duy - Kỹ năng sống,368,Nhà Xuất Bản Thanh Niên
81499974,Hồi Ức Thiếu Nữ,Annie Ernaux,Tiểu Thuyết,192,Nhà Xuất Bản Hội Nhà Văn
207217770,CHỈ MÌNH TÔI THĂNG CẤP (SOLO LEVELING TẬP 4),Chugong,Light novel,472,Nhà Xuất Bản Hà Nội
102159092,36 KẾ VÀ 36 ĐỐI KẾ  (72 Phép xử lý khó khăn trong cuộc đời & kinh doanh) - Tái bản lần 5 (2021),Hầu Gia,Sách tư duy - Kỹ năng sống,384,Nhà Xuất Bản Khoa Học Xã Hội
190701644,"Dám Mơ Lớn, Đừng Hoài Phí Tuổi Trẻ (Tái Bản) -Tặng kèm 1 bookmark 2 mặt",Lư Tư Hạo,Truyện ngắn - Tản văn - Tạp Văn,328,Nhà Xuất Bản Phụ Nữ Việt Nam
1953611,Vài Suy Nghĩ Về Giáo Dục,John Locke,Sách giáo dục,128,Nhà Xuất Bản Tri Thức
201004709,Lũ trẻ hư nhất quả đất 1,David Walliams,Truyện kể cho bé,270,Nhà Xuất Bản Hội Nhà Văn
8965213,The Magic - Phép màu,Rhonda Byrne,Sách tư duy - Kỹ năng sống,260,Nhà Xuất Bản Thế Giới
186237324,Thiên quan tứ phúc - Tập 5 (Tiểu thuyết đam mỹ) -  Tặng kèm 1 bookmark 2 mặt,Mặc Hương Đồng Khứu,Truyện đam mỹ,392,Nhà Xuất Bản Hà Nội
203959386,Thị Trấn Vắng Mình Tôi - 6,SANBE KEI,Thị Trấn Vắng Mình Tôi - 6,210,Nhà Xuất Bản Hà Nội
198214253,Lời Nguyền Shiraisan,Otsuichi,Truyện kinh dị,248,Nhà Xuất Bản Hồng Đức
198644535,Từ Điển Của Những Nổi Buồn Không Tên,John Koenig,Sách tư duy - Kỹ năng sống,329,Nhà Xuất Bản Thế Giới
109018532,Lược Sử Vật Lý Lượng Tử - Chúa Có Gieo Xúc Xắc Cho Bạn?,Tào Thiên Nguyên,Lĩnh vực khác,296,Nhà Xuất Bản Thanh Niên
193099629,Chuyên Gia Kinh Tế Bước Vào Nhà Thổ Và Những Nơi Không Ngờ Khác Để Hiểu Về Rủi Ro,Allison Schrager,Bài học kinh doanh,336,Nhà Xuất Bản Dân Trí
53095591,Lịch Sử Thế Giới Qua Truyện Tranh,Pascale Bouchié,Kiến thức - Bách khoa,406,Nhà Xuất Bản Dân Trí
49722650,12 Quy Luật Cuộc Đời: Thần Dược Cho Cuộc Sống Hiện Đại,Jordan B. Peterson,Sách tư duy - Kỹ năng sống,496,Nhà Xuất Bản Thế Giới
52597663,Đừng Chạy Theo Số Đông -  Cuốn Sách Bạn Cần Đọc Trước Khi Quá Muộn,Kiên Trần,Sách tư duy - Kỹ năng sống,416,Nhà Xuất Bản Thế Giới
55119185,Nghĩ Giàu và Làm Giàu (Bìa Cứng)(Tái Bản 2020),Napoleon Hill,Bài học kinh doanh,280,Nhà Xuất Bản Tổng hợp TP.HCM
206308055,Lớp Học Rùng Rợn Tập 4,Emi Ishikawa,Lớp Học Rùng Rợn Tập 4,184,Nhà Xuất Bản Kim Đồng
197588267,Tô Màu Phát Triển Não Bộ Cho Bé 1-5 Tuổi Tập 6,Phạm Ngọc Điệp,Tô màu - Luyện chữ,20,Nhà Xuất Bản Dân Trí
1667291,Bàn Về Khế Ước Xã Hội (Tái Bản),Jean - Jacques Rousseau,Lý Luận Chính Trị,312,Nhà Xuất Bản Thế Giới
68570324,Hai Vạn Dặm Dưới Đáy Biển (Tái Bản 2020),Jules Verne,Văn học thiếu nhi,388,Nhà Xuất Bản Hồng Đức
115702579,"Quảng Cáo Không Nói Láo - Sự Thật Về Quảng Cáo Dưới Góc Nhìn Khoa Học, Toàn Diện Và Thực Tiễn",Hồ Công Hoài Phương,Sách Marketing - Bán hàng,348,Nhà Xuất Bản Dân Trí
192124399,Blue Period Tập 2,Yamaguchi Tsubasa,Blue Period Tập 2,226,NXB Trẻ
104314401,Bí Mật Của May Mắn - Cuốn Sách Đi Tìm Sự May Mắn Hay Nhất Mọi Thời Đại (Khổ Lớn)(Tái Bản),Alex Rovira,Sách nghệ thuật sống đẹp,152,Nhà Xuất Bản Tổng hợp TP.HCM
114937963,Nhà Mình Thích Ở Bên Nhau (Tái Bản),Jutta Langreuter,Truyện kể cho bé,56,Nhà Xuất Bản Hội Nhà Văn
198198483,Giá Như Có Ai Đó Dạy Tôi Trưởng Thành,Bloom,Sách Tâm Lý Tuổi Teen,216,Nhà Xuất Bản Văn Học
95218447,Con Đường Chuyển Hóa - Kinh Bốn Lĩnh Vực Quán Niệm (Tái Bản),Thich Nhất Hạnh,Con Đường Chuyển Hóa - Kinh Bốn Lĩnh Vực Quán Niệm (Tái Bản),241,Nhà Xuất Bản Hồng Đức
103379152,Một Cuộc Đời Bất Tận,Frédéric Beigbeder,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,392,Nhà Xuất Bản Văn Học
124767712,Không Tự Khinh Bỉ - Không Tự Phí Hoài (Tái Bản),Vãn Tình,Sách tư duy - Kỹ năng sống,368,Nhà Xuất Bản Thế Giới
187933551,Reiki - Nghệ Thuật Chữa Lành Bằng Năng Lượng,Lisa Campion,Sách tư duy - Kỹ năng sống,336,Nhà Xuất Bản Thanh Niên
80141519,Hackers IELTS Basic- Writing,Hackers,Sách Học Tiếng Anh,340,Nhà Xuất Bản Thế Giới
46626771,Nuôi Con Không Phải Là Cuộc Chiến (Tái Bản 2020),Bubu Huong,Sách Làm Cha Mẹ,312,Nhà Xuất Bản Lao Động
203864192,The Design Thinking Life Playbook - Tư Duy Thiết Kế Ứng Dụng Trong Cuộc Sống,Nhiều tác giả,Sách tư duy - Kỹ năng sống,256,Nhà Xuất Bản Công Thương
193605374,Làm Sao Để Che Giấu Một Đế Quốc - How To Hide An Empire,Daniel Immerwahr,Lịch Sử Thế Giới,584,Nhà Xuất Bản Dân Trí
203842330,CHA GIÀU CHA NGHÈO,Robert T. Kiyosaki,Bài học kinh doanh,375,Nhà Xuất Bản Hồng Đức
202450668,Cuộc Chiến Tỏ Tình Tập 4 [Tặng Kèm 1 Trong 2 Mẫu Thẻ Học Sinh],Aka Akasaka,Cuộc Chiến Tỏ Tình Tập 4 [Tặng Kèm 1 Trong 2 Mẫu Thẻ Học Sinh],208,Nhà Xuất Bản Kim Đồng
71957923,Sách Ehon - Combo 4 cuốn Bạn là ai vậy - Dành cho trẻ từ 0 - 3 tuổi,Fuku Mitsu,Truyện tranh Ehon,24,Nhà Xuất Bản Lao Động Xã Hội
192125806,Dạy con làm giàu -  Tập 11 - Trường dạy kinh doanh cho những người thích giúp đỡ người khác (Tái Bản 2022),Robert T. Kiyosaki – Sharon L. Lechter,Bài học kinh doanh,228,NXB Trẻ
95997783,Sách Luyện thi B1 Vstep 4 kỹ năng - Ôn thi chứng chỉ tiếng Anh B1 bậc 3 (bằng B1 tiếng Anh) theo Khung NLNN Việt Nam,Vũ Thị Lê Vy,Sách Học Tiếng Anh,328,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
113540589,Năng Lượng Từ Hơi Thở (Khoa Học Và Sự Huyền Nhiệm Xung Quanh Hoạt Động Cơ Bản Nhất Của Con Người),Richie Bostock,Lĩnh vực khác,260,Nhà Xuất Bản Thanh Niên
185888686,Trường An Ly Ca 3 – Cao Sơn Lưu Thuỷ,Úc Phức,Truyện ngắn - Tản văn - Tạp Văn,468,Nhà Xuất Bản Hà Nội
158235745,"Phương Pháp Kaizen
 (The Kaizen Way)(Tái Bản)",Robert Maurer,Triết Học,268,Nhà Xuất Bản Tổng hợp TP.HCM
187933654,Tạo Dựng Thương Hiệu Cá Nhân (Tái Bản 2022),Yamamoto Hideyuki,Sách tư duy - Kỹ năng sống,200,Nhà Xuất Bản Thế Giới
206308050,Kaguya-Sama: Cuộc Chiến Tỏ Tình Tập 6 [Tặng Kèm Postcard],Aka Akasaka,Kaguya-Sama: Cuộc Chiến Tỏ Tình Tập 6 [Tặng Kèm Postcard],208,Nhà Xuất Bản Kim Đồng
73878873,Tư Duy Sâu,Diệp Tử,Sách tư duy - Kỹ năng sống,296,Nhà Xuất Bản Thanh Niên
153521878,Nhân Loại - Một Lịch Sự Tràn Đầy Hi Vọng,Rutger Bregman,Kiến Thức Bách Khoa,482,Nhà Xuất Bản Mỹ Thuật
100947276,"Ung Thư - Sự Thật, Hư Cấu, Gian Lận Và Những Phương Pháp Chữa Bệnh Không Độc Hại (Tái Bản)",Ty Bolliger,"Ung Thư - Sự Thật, Hư Cấu, Gian Lận Và Những Phương Pháp Chữa Bệnh Không Độc Hại (Tái Bản)",523,Nhà Xuất Bản Thế Giới
158641027,Kẻ Nhắc Tuồng (Tái Bản),Donato Carrisi,Truyện trinh thám,516,Nhà Xuất Bản Phụ Nữ Việt Nam
72542474,Biên Niên Cô Đơn,Nguyễn Ngọc Thạch,Truyện ngắn - Tản văn - Tạp Văn,220,Nhà Xuất Bản Phụ Nữ Việt Nam
150838230,Everybody Writes - Ai Rồi Cũng Viết (Cuốn Cẩm Nang Giúp Bạn Viết Content “Chất Như Nước Cất”),Ann Handley,Sách kỹ năng làm việc,400,Nhà Xuất Bản Thế Giới
66698344,Bài Học Diệu Kỳ Từ Chiếc Xe Rác (Khổ Nhỏ) (Tái Bản 2020),David J. Pollay,Sách nghệ thuật sống đẹp,312,Nhà Xuất Bản Tổng hợp TP.HCM
192048663,Sáng trăng,Guy De Maupassant,Lĩnh vực khác,188,Nhà Xuất Bản Phụ Nữ
20750197,Chúa Tể Những Chiếc Nhẫn - Hai Tòa Tháp (Tái Bản 2019),J.R.R. Tolkien,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,463,Nhà Xuất Bản Văn Học
128649312,21 Nguyên Tắc Tự Do Tài Chính (Tái Bản),Brian Tracy,"Sách tài chính, tiền tệ",106,Nhà Xuất Bản Công Thương
174605338,Bách Khoa Thư Về Nghệ Thuật,DK,Mỹ Thuật - Kiến Trúc,208,Nhà Xuất Bản Dân Trí
50723822,Con Đường Đi Đến Thành Công Bằng Sự Tử Tế (Tái Bản 2020),Inamori Kazuo,Sách tư duy - Kỹ năng sống,204,NXB Trẻ
135350713,Nguyên Lý Marketing (Phiên bản mới nhất 2021),Philip Kolter,Sách Marketing - Bán hàng,1082,NXB Đại học Kinh Tế Quốc Dân
182548592,Thiên Sứ Nhà Bên – Tập 3,Saekisan,Light novel,324,Nhà Xuất Bản Kim Đồng
206576745,Tanaka Lúc Nào Cũng Vật Vờ Tập 6 [Tặng Kèm Photo Strip],Nozomi Uda,Tanaka Lúc Nào Cũng Vật Vờ Tập 6 [Tặng Kèm Photo Strip],156,Nhà Xuất Bản Kim Đồng
67060014,Phát Triển Trí Tuệ Cảm Xúc - Con Được Là Chính Mình!,Jayneen Sanders,Kiến thức - Bách khoa,40,Nhà Xuất Bản Dân Trí
109505039,Combo Mindmap English Grammar và Mindmap English Vocabulary - Học Kèm App Online,The Windy,Sách Học Tiếng Anh,292,Nhà Xuất Bản Hồng Đức
73515859,OSHO - Can Đảm Là Chính Mình Trong Thế Giới Hiểm Nguy,Osho,Sách tư duy - Kỹ năng sống,192,Nhà Xuất Bản Thế Giới
73165396,"Làm Đúng Việc, Xong Đúng Hạn",Damon Zahariades,Sách kỹ năng làm việc,192,Nhà Xuất Bản Phụ Nữ
58616751,Nha Sĩ Yêu Quái (Tái Bản 2020),David Walliams,Tiểu Thuyết,416,Nhà Xuất Bản Hội Nhà Văn
77900446,Thần Số Học: Thấu Hiểu Nhân Tâm,Tống Khánh Thượng,Sách Chiêm Tinh - Horoscope,238,Nhà Xuất Bản Công Thương
81499980,Danh Gia Cổ Vật - Minh Nhãn Mai Hoa,Mã Bá Dung,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,724,Nhà Xuất Bản Hội Nhà Văn
207494291,Pokémon - Cuộc Phiêu Lưu Của Pippi B.W (Black.White) - Tập 1,Kosaku Anakubo,Pokémon - Cuộc Phiêu Lưu Của Pippi B.W (Black.White) - Tập 1,192,Nhà Xuất Bản Kim Đồng
207494297,Pokémon - Cuộc Phiêu Lưu Của Pippi B.W (Black.White) - Tập 2,Kosaku Anakubo,Pokémon - Cuộc Phiêu Lưu Của Pippi B.W (Black.White) - Tập 2,184,Nhà Xuất Bản Kim Đồng
160759005,Cơ Thể Tự Chữa Lành - Thanh Lọc Để Phục Hồi,Anthony William,Cơ Thể Tự Chữa Lành - Thanh Lọc Để Phục Hồi,760,Nhà Xuất Bản Thanh Niên
117035933,Sách: Hài Hước Một Chút Thế Giới Sẽ Khác Đi (Tái Bản),Lưu Chấn Hồng,Sách tư duy - Kỹ năng sống,228,Nhà Xuất Bản Thanh Niên
110883355,Việt Sử Yếu,Hoàng Cao Khải,Lịch Sử Việt Nam,766,Nhà Xuất Bản Hồng Đức
206576729,Phòng Thiết Kế Khai Thiên Lập Địa – Tập 1 [Tặng Bookmark + Sticker],Hebi-zou,Phòng Thiết Kế Khai Thiên Lập Địa – Tập 1 [Tặng Bookmark + Sticker],144,Nhà Xuất Bản Kim Đồng
107970950,Sách Lật Tương Tác Song Ngữ 0.3 Tuổi - Ú Òa,Giuliano Ferri,Kiến thức - Bách khoa,16,Nhà Xuất Bản Hà Nội
193895767,THE DAILY STOIC – 366 CHIÊM NGHIỆM VỀ TRÍ TUỆ VÀ LÒNG CAN TRƯỜNG CÙNG NGHỆ THUẬT SỐNG,Ryan Holiday,Sách nghệ thuật sống đẹp,444,Nhà Xuất Bản Thanh Niên
162100202,Đại Việt Sử Ký Toàn Thư Trọn Bộ (Tái Bản),Đào Duy Anh,Lịch Sử Việt Nam,1284,Nhà Xuất Bản Hồng Đức
164336678,Việt Nam Danh Tác - Chân Trời Cũ,Hồ Dzếnh,Truyện ngắn - Tản văn - Tạp Văn,192,Nhà Xuất Bản Hội Nhà Văn
179546672,Làm Sao Học Hết Được Nhân Sinh,Pomnyun,Sách tư duy - Kỹ năng sống,292,Nhà Xuất Bản Dân Trí
160081248,Gấu Pooh Xinh Xắn,A.A.Milne,Truyện kể cho bé,184,Nhà Xuất Bản Hội Nhà Văn
76305752,Combo Bộ 2 Cuốn: Giết Chỉ Huy Đội Kỵ Sĩ (Tập 1: Ý Tưởng Xuất Hiện + Tập 2: Ẩn Dụ Dịch Chuyển),Haruki Murakami,Tiểu Thuyết,1100,Nhà Xuất Bản Hội Nhà Văn
205000918,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Comic - Tập 1 - Tặng Postcard,Wataru WATARI,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Comic - Tập 1 - Tặng Postcard,164,Nhà Xuất Bản Hà Nội
116396349,Sự Cứu Chuộc Một Sát Thủ Kinh Tế,John Perkins,Bài học kinh doanh,352,Nhà Xuất Bản Dân Trí
207217788,CHỈ MÌNH TÔI THĂNG CẤP (SOLO LEVELING TẬP 3),Chugong,Light novel,464,Nhà Xuất Bản Hà Nội
100382935,Sách - Hành Trình Về Phương Đông (Bìa Mềm - Tái bản 2021) - First News,Baird T. Spalding,Sách tư duy - Kỹ năng sống,151,Nhà Xuất Bản Thế Giới
95311757,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,Akiyoshi Horie,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,252,Nhà Xuất Bản Công Thương
172067117,Chữa Lành Năm Giác Quan,Park Ji Sook,Sách tư duy - Kỹ năng sống,184,Nhà Xuất Bản Thanh Niên
77230663,Combo 2 Cuốn: Tâm Lý Học Tội Phạm,Stanton E. Samenow,Lĩnh vực khác,664,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân
186290802,Bàn Có Năm Chỗ Ngồi (Tái Bản 2022),Nguyễn Nhật Ánh,Truyện ngắn - Tản văn - Tạp Văn,188,NXB Trẻ
200780127,Điểm đến cuộc đời - Ấn bản giới hạn nhân dịp ra mắt phim điện ảnh,Đặng Hoàng Giang,Sách tư duy - Kỹ năng sống,232,Nhà Xuất Bản Hội Nhà Văn
196932299,"Tiền - Hiểu rõ hơn, kiếm tốt hơn và cho đi nhiều hơn",Rob Moore,"Sách tài chính, tiền tệ",456,Nhà Xuất Bản Thế Giới
136980493,"Kinh tế học về Tiền, Ngân hàng và Thị trường Tài chính - Ấn bản thứ 12",Frederic S. Mishkin,"Sách tài chính, tiền tệ",668,Nhà Xuất Bản Tài Chính
84970841,Men Chase Women Choose - Chuyện Tình Yêu Bạn Biết Được Bao Nhiêu?,Dawn Maslar,Sách tư duy - Kỹ năng sống,288,Nhà Xuất Bản Phụ Nữ Việt Nam
69644752,Toàn Thư Chiêm Tinh Học Nhập Môn,Joanna Martine Woolfolk,Sách Chiêm Tinh - Horoscope,508,Nhà Xuất Bản Thế Giới
50441575,365 Ngày Thong Dong,Robin Sharma,Sách tư duy - Kỹ năng sống,380,NXB Trẻ
193433940,Tập luyện cổ họng – 5 phút 1 ngày giúp kéo dài 10 năm tuổi thọ,Otani Yoshio,Tập luyện cổ họng – 5 phút 1 ngày giúp kéo dài 10 năm tuổi thọ,184,Nhà Xuất Bản Công Thương
72027527,Một Chiến Dịch Ở Bắc Kỳ,Charles-Édouard Hocquard,Sách Địa Danh - Du Lịch,532,Nhà Xuất Bản Hà Nội
91985053,Sách-Tâm lý học thành công tái bản 2020,Carol S. Dweck,Sách tư duy - Kỹ năng sống,480,Nhà Xuất Bản Thế Giới
198204746,Trầm Cảm Ẩn - Cách Thoát Khỏi Chủ Nghĩa Hoàn Hảo Đang Che Đậy Căn Bệnh Trầm Cảm Của Bạn,Margaret Robinson Rutherford,Sách tư duy - Kỹ năng sống,320,Nhà Xuất Bản Thanh Niên
200780132,BỘ BÀI DEER’S TAROT  - (Bộ bài & sách hướng dẫn),Deer Tarot,Sách Chiêm Tinh - Horoscope,192,Nhà Xuất Bản Thế Giới
10397241,Chữa Lành Nỗi Đau,Louise L.Hay,Sách tư duy - Kỹ năng sống,276,Nhà Xuất Bản Tổng hợp TP.HCM
176906726,Chân Dung Thật - Thấu Hiểu Khách Hàng Chỉ Bằng Những Cuộc Trò Chuyện,Adele Revella,Sách Marketing - Bán hàng,328,Nhà Xuất Bản Dân Trí
